environment,split,source_stem,image,mask
hospital,train,000031,dataset/drivable/images/train/hospital_000031.png,dataset/drivable/masks/train/hospital_000031.png
hospital,train,000190,dataset/drivable/images/train/hospital_000190.png,dataset/drivable/masks/train/hospital_000190.png
hospital,train,000147,dataset/drivable/images/train/hospital_000147.png,dataset/drivable/masks/train/hospital_000147.png
hospital,train,000087,dataset/drivable/images/train/hospital_000087.png,dataset/drivable/masks/train/hospital_000087.png
hospital,train,000008,dataset/drivable/images/train/hospital_000008.png,dataset/drivable/masks/train/hospital_000008.png
hospital,train,000083,dataset/drivable/images/train/hospital_000083.png,dataset/drivable/masks/train/hospital_000083.png
hospital,train,000028,dataset/drivable/images/train/hospital_000028.png,dataset/drivable/masks/train/hospital_000028.png
hospital,train,000044,dataset/drivable/images/train/hospital_000044.png,dataset/drivable/masks/train/hospital_000044.png
hospital,train,000108,dataset/drivable/images/train/hospital_000108.png,dataset/drivable/masks/train/hospital_000108.png
hospital,train,000197,dataset/drivable/images/train/hospital_000197.png,dataset/drivable/masks/train/hospital_000197.png
hospital,train,000002,dataset/drivable/images/train/hospital_000002.png,dataset/drivable/masks/train/hospital_000002.png
hospital,train,000198,dataset/drivable/images/train/hospital_000198.png,dataset/drivable/masks/train/hospital_000198.png
hospital,train,000183,dataset/drivable/images/train/hospital_000183.png,dataset/drivable/masks/train/hospital_000183.png
hospital,train,000032,dataset/drivable/images/train/hospital_000032.png,dataset/drivable/masks/train/hospital_000032.png
hospital,train,000053,dataset/drivable/images/train/hospital_000053.png,dataset/drivable/masks/train/hospital_000053.png
hospital,train,000096,dataset/drivable/images/train/hospital_000096.png,dataset/drivable/masks/train/hospital_000096.png
hospital,train,000164,dataset/drivable/images/train/hospital_000164.png,dataset/drivable/masks/train/hospital_000164.png
hospital,train,000195,dataset/drivable/images/train/hospital_000195.png,dataset/drivable/masks/train/hospital_000195.png
hospital,train,000146,dataset/drivable/images/train/hospital_000146.png,dataset/drivable/masks/train/hospital_000146.png
hospital,train,000043,dataset/drivable/images/train/hospital_000043.png,dataset/drivable/masks/train/hospital_000043.png
hospital,train,000105,dataset/drivable/images/train/hospital_000105.png,dataset/drivable/masks/train/hospital_000105.png
hospital,train,000058,dataset/drivable/images/train/hospital_000058.png,dataset/drivable/masks/train/hospital_000058.png
hospital,train,000027,dataset/drivable/images/train/hospital_000027.png,dataset/drivable/masks/train/hospital_000027.png
hospital,train,000041,dataset/drivable/images/train/hospital_000041.png,dataset/drivable/masks/train/hospital_000041.png
hospital,train,000048,dataset/drivable/images/train/hospital_000048.png,dataset/drivable/masks/train/hospital_000048.png
hospital,train,000033,dataset/drivable/images/train/hospital_000033.png,dataset/drivable/masks/train/hospital_000033.png
hospital,train,000006,dataset/drivable/images/train/hospital_000006.png,dataset/drivable/masks/train/hospital_000006.png
hospital,train,000023,dataset/drivable/images/train/hospital_000023.png,dataset/drivable/masks/train/hospital_000023.png
hospital,train,000162,dataset/drivable/images/train/hospital_000162.png,dataset/drivable/masks/train/hospital_000162.png
hospital,train,000110,dataset/drivable/images/train/hospital_000110.png,dataset/drivable/masks/train/hospital_000110.png
hospital,train,000017,dataset/drivable/images/train/hospital_000017.png,dataset/drivable/masks/train/hospital_000017.png
hospital,train,000159,dataset/drivable/images/train/hospital_000159.png,dataset/drivable/masks/train/hospital_000159.png
hospital,train,000082,dataset/drivable/images/train/hospital_000082.png,dataset/drivable/masks/train/hospital_000082.png
hospital,train,000010,dataset/drivable/images/train/hospital_000010.png,dataset/drivable/masks/train/hospital_000010.png
hospital,train,000145,dataset/drivable/images/train/hospital_000145.png,dataset/drivable/masks/train/hospital_000145.png
hospital,train,000155,dataset/drivable/images/train/hospital_000155.png,dataset/drivable/masks/train/hospital_000155.png
hospital,train,000072,dataset/drivable/images/train/hospital_000072.png,dataset/drivable/masks/train/hospital_000072.png
hospital,train,000075,dataset/drivable/images/train/hospital_000075.png,dataset/drivable/masks/train/hospital_000075.png
hospital,train,000050,dataset/drivable/images/train/hospital_000050.png,dataset/drivable/masks/train/hospital_000050.png
hospital,train,000116,dataset/drivable/images/train/hospital_000116.png,dataset/drivable/masks/train/hospital_000116.png
hospital,train,000003,dataset/drivable/images/train/hospital_000003.png,dataset/drivable/masks/train/hospital_000003.png
hospital,train,000068,dataset/drivable/images/train/hospital_000068.png,dataset/drivable/masks/train/hospital_000068.png
hospital,train,000079,dataset/drivable/images/train/hospital_000079.png,dataset/drivable/masks/train/hospital_000079.png
hospital,train,000158,dataset/drivable/images/train/hospital_000158.png,dataset/drivable/masks/train/hospital_000158.png
hospital,train,000117,dataset/drivable/images/train/hospital_000117.png,dataset/drivable/masks/train/hospital_000117.png
hospital,train,000153,dataset/drivable/images/train/hospital_000153.png,dataset/drivable/masks/train/hospital_000153.png
hospital,train,000042,dataset/drivable/images/train/hospital_000042.png,dataset/drivable/masks/train/hospital_000042.png
hospital,train,000103,dataset/drivable/images/train/hospital_000103.png,dataset/drivable/masks/train/hospital_000103.png
hospital,train,000086,dataset/drivable/images/train/hospital_000086.png,dataset/drivable/masks/train/hospital_000086.png
hospital,train,000141,dataset/drivable/images/train/hospital_000141.png,dataset/drivable/masks/train/hospital_000141.png
hospital,train,000007,dataset/drivable/images/train/hospital_000007.png,dataset/drivable/masks/train/hospital_000007.png
hospital,train,000139,dataset/drivable/images/train/hospital_000139.png,dataset/drivable/masks/train/hospital_000139.png
hospital,train,000111,dataset/drivable/images/train/hospital_000111.png,dataset/drivable/masks/train/hospital_000111.png
hospital,train,000169,dataset/drivable/images/train/hospital_000169.png,dataset/drivable/masks/train/hospital_000169.png
hospital,train,000154,dataset/drivable/images/train/hospital_000154.png,dataset/drivable/masks/train/hospital_000154.png
hospital,train,000177,dataset/drivable/images/train/hospital_000177.png,dataset/drivable/masks/train/hospital_000177.png
hospital,train,000056,dataset/drivable/images/train/hospital_000056.png,dataset/drivable/masks/train/hospital_000056.png
hospital,train,000137,dataset/drivable/images/train/hospital_000137.png,dataset/drivable/masks/train/hospital_000137.png
hospital,train,000149,dataset/drivable/images/train/hospital_000149.png,dataset/drivable/masks/train/hospital_000149.png
hospital,train,000148,dataset/drivable/images/train/hospital_000148.png,dataset/drivable/masks/train/hospital_000148.png
hospital,train,000076,dataset/drivable/images/train/hospital_000076.png,dataset/drivable/masks/train/hospital_000076.png
hospital,train,000090,dataset/drivable/images/train/hospital_000090.png,dataset/drivable/masks/train/hospital_000090.png
hospital,train,000001,dataset/drivable/images/train/hospital_000001.png,dataset/drivable/masks/train/hospital_000001.png
hospital,train,000122,dataset/drivable/images/train/hospital_000122.png,dataset/drivable/masks/train/hospital_000122.png
hospital,train,000097,dataset/drivable/images/train/hospital_000097.png,dataset/drivable/masks/train/hospital_000097.png
hospital,train,000005,dataset/drivable/images/train/hospital_000005.png,dataset/drivable/masks/train/hospital_000005.png
hospital,train,000099,dataset/drivable/images/train/hospital_000099.png,dataset/drivable/masks/train/hospital_000099.png
hospital,train,000107,dataset/drivable/images/train/hospital_000107.png,dataset/drivable/masks/train/hospital_000107.png
hospital,train,000052,dataset/drivable/images/train/hospital_000052.png,dataset/drivable/masks/train/hospital_000052.png
hospital,train,000015,dataset/drivable/images/train/hospital_000015.png,dataset/drivable/masks/train/hospital_000015.png
hospital,train,000157,dataset/drivable/images/train/hospital_000157.png,dataset/drivable/masks/train/hospital_000157.png
hospital,train,000119,dataset/drivable/images/train/hospital_000119.png,dataset/drivable/masks/train/hospital_000119.png
hospital,train,000166,dataset/drivable/images/train/hospital_000166.png,dataset/drivable/masks/train/hospital_000166.png
hospital,train,000084,dataset/drivable/images/train/hospital_000084.png,dataset/drivable/masks/train/hospital_000084.png
hospital,train,000104,dataset/drivable/images/train/hospital_000104.png,dataset/drivable/masks/train/hospital_000104.png
hospital,train,000106,dataset/drivable/images/train/hospital_000106.png,dataset/drivable/masks/train/hospital_000106.png
hospital,train,000016,dataset/drivable/images/train/hospital_000016.png,dataset/drivable/masks/train/hospital_000016.png
hospital,train,000054,dataset/drivable/images/train/hospital_000054.png,dataset/drivable/masks/train/hospital_000054.png
hospital,val,000039,dataset/drivable/images/val/hospital_000039.png,dataset/drivable/masks/val/hospital_000039.png
hospital,val,000098,dataset/drivable/images/val/hospital_000098.png,dataset/drivable/masks/val/hospital_000098.png
hospital,val,000059,dataset/drivable/images/val/hospital_000059.png,dataset/drivable/masks/val/hospital_000059.png
hospital,val,000038,dataset/drivable/images/val/hospital_000038.png,dataset/drivable/masks/val/hospital_000038.png
hospital,val,000035,dataset/drivable/images/val/hospital_000035.png,dataset/drivable/masks/val/hospital_000035.png
hospital,val,000020,dataset/drivable/images/val/hospital_000020.png,dataset/drivable/masks/val/hospital_000020.png
hospital,val,000138,dataset/drivable/images/val/hospital_000138.png,dataset/drivable/masks/val/hospital_000138.png
hospital,val,000194,dataset/drivable/images/val/hospital_000194.png,dataset/drivable/masks/val/hospital_000194.png
hospital,val,000085,dataset/drivable/images/val/hospital_000085.png,dataset/drivable/masks/val/hospital_000085.png
hospital,val,000069,dataset/drivable/images/val/hospital_000069.png,dataset/drivable/masks/val/hospital_000069.png
hospital,val,000060,dataset/drivable/images/val/hospital_000060.png,dataset/drivable/masks/val/hospital_000060.png
hospital,val,000073,dataset/drivable/images/val/hospital_000073.png,dataset/drivable/masks/val/hospital_000073.png
hospital,val,000019,dataset/drivable/images/val/hospital_000019.png,dataset/drivable/masks/val/hospital_000019.png
